value_h,rank_h,pts_last3_h,value_a,rank_a,pts_last3_a,result,difference,score,1_home_win,2_draw,3_away_win
0.068,0.462,7,0.54,0.6,6,3,-1,"""0-1""",,,
0.983,0.25,9,0.059,0.667,7,1,5,"""6-1""",,,
0.229,0.556,4,0.28,0.107,1,2,0,"""1-1""",,,
0.17,0.85,4,0.462,0.95,3,2,0,"""1-1""",,,
0.272,0.5,1,0.206,0.45,6,1,1,"""2-1""",,,
0.156,0.708,4,0.248,0.3,9,2,0,"""2-2""",,,
0.266,0.15,4,1.0,0.1,9,3,-4,"""0-2""",,,
0.109,0.4,4,0.462,0.286,9,2,0,"""1-1""",,,
0.342,0.889,5,0.412,0.591,6,1,1,"""2-1""",,,
0.518,0.25,4,0.488,0.3,7,1,1,"""1-0""",,,
0.092,0.889,7,0.084,0.5,3,3,1,"""0-1""",,,
0.518,0.167,1,0.076,0.45,2,1,1,"""2-1""",,,
0.356,0.722,6,0.474,0.6,1,2,0,"""0-0""",,,
0.265,0.077,6,0.051,0.8,1,1,1,"""2-1""",,,
0.444,0.65,7,0.544,0.95,0,3,-1,"""0-1""",,,
0.612,0.25,3,0.175,0.9,3,1,2,"""2-0""",,,
0.739,0.563,3,0.505,0.95,0,1,2,"""2-0""",,,
0.17,0.05,7,0.786,0.083,7,2,0,"""2-2""",,,
1.0,0.25,4,0.766,0.1,9,1,1,"""1-0""",,,
0.5,0.75,4,0.223,0.688,9,2,0,"""2-2""",,,
0.208,0.375,4,0.989,0.292,9,3,-1,"""2-6""",,,
0.123,0.85,3,0.815,0.45,3,3,-2,"""0-2""",,,
0.035,0.45,7,0.609,0.6,7,3,-1,"""0-1""",,,
0.525,0.571,9,0.398,0.6,1,1,3,"""3-0""",,,
0.789,0.389,1,0.284,0.8,4,2,0,"""1-1""",,,
0.173,0.05,6,0.108,0.364,7,3,-1,"""1-2""",,,
0.092,0.25,6,0.133,0.056,9,2,0,"""0-0""",,,
0.764,0.9,1,0.488,0.5,1,2,0,"""1-1""",,,
0.159,0.35,2,0.286,0.136,9,3,-1,"""0-1""",,,
0.5,0.65,4,0.853,0.1,5,1,3,"""3-0""",,,
0.321,1.0,3,0.069,0.45,1,3,-1,"""0-1""",,,
0.237,0.15,4,0.084,0.95,0,1,3,"""2-0""",,,
0.159,0.625,6,0.326,0.556,6,1,1,"""2-1""",,,
0.455,0.722,6,0.343,1.0,1,1,3,"""3-0""",,,
0.156,0.5,5,0.252,0.25,2,3,-2,"""0-2""",,,
0.301,0.45,3,0.093,0.188,0,1,2,"""2-0""",,,
0.17,0.611,0,0.474,0.679,9,2,0,"""2-2""",,,
1.0,0.75,1,0.207,0.722,3,1,1,"""2-1""",,,
0.336,0.8,6,1.0,0.222,6,2,0,"""1-1""",,,
0.336,1.0,4,0.566,0.083,7,2,0,"""1-1""",,,
0.61,0.6,9,0.609,0.042,6,3,-3,"""0-3""",,,
0.184,0.625,2,0.08,1.0,1,1,1,"""1-1""",,,
0.102,0.556,3,0.206,0.1,1,3,-1,"""0-1""",,,
0.133,0.615,4,0.412,0.5,3,1,1,"""3-1""",,,
0.052,0.8,4,0.064,0.2,3,2,0,"""1-1""",,,
0.612,0.375,5,0.275,0.2,3,3,-2,"""1-3""",,,
0.961,0.045,4,0.1,0.071,7,3,-1,"""1-2""",,,
0.092,0.45,0,0.19,0.438,3,1,2,"""2-0""",,,
0.478,0.05,4,0.108,0.1,9,1,1,"""1-0""",,,
0.455,1.0,0,0.151,0.364,6,3,-1,"""0-1""",,,
0.203,0.05,7,0.488,0.75,1,3,-1,"""1-2""",,,
0.304,0.611,6,0.882,0.636,1,1,1,"""1-0""",,,
0.772,0.8,3,0.158,0.25,9,3,-1,"""0-1""",,,
0.61,0.125,9,0.609,0.042,6,3,-3,"""0-3""",,,
0.54,0.4,7,0.282,0.45,4,2,-1,"""1-2""",,,
0.067,0.688,3,0.882,0.65,1,3,-1,"""0-1""",,,
0.487,0.25,0,0.202,0.071,9,1,0,"""1-0""",,,
0.162,0.75,0,0.409,0.111,3,3,1,"""1-0""",,,
0.485,0.15,4,0.366,0.35,3,2,0,"""1-1""",,,
0.359,0.8,0,1.0,0.111,9,3,-4,"""0-1""",,,
0.499,0.65,6,0.348,0.05,1,1,2,"""2-0""",,,
0.643,0.313,6,0.048,0.556,1,3,-2,"""3-2""",,,
0.185,0.65,3,0.661,0.95,9,3,-2,"""0-2""",,,
0.197,0.45,0,0.807,0.85,3,1,2,"""3-1""",,,
0.102,1.0,2,0.487,0.25,9,3,-2,"""0-2""",,,
0.356,0.95,6,0.466,0.722,3,1,0,"""2-1""",,,
0.5,0.75,2,0.535,0.3,9,1,1,"""1-0""",,,
0.525,0.65,4,0.126,0.05,5,3,3,"""3-0""",,,
0.054,0.556,4,0.202,0.833,3,1,2,"""3-2""",,,
0.427,0.8,4,0.501,0.364,3,3,-2,"""1-2""",,,
0.292,0.25,4,0.366,0.35,9,2,0,"""2-2""",,,
0.543,0.75,6,0.28,0.4,3,2,0,"""1-1""",,,
0.237,0.15,4,0.084,0.95,0,1,2,"""2-0""",,,
0.867,0.136,3,0.219,0.85,4,1,1,"""2-1""",,,
0.158,0.35,7,0.254,0.25,3,1,2,"""3-1""",,,
0.518,0.2,2,0.807,0.1,2,1,1,"""1-0""",,,
0.363,0.05,3,0.236,0.1,3,3,-1,"""2-0""",,,
0.34,0.071,5,1.0,0.722,9,2,0,"""0-0""",,,
0.102,0.85,0,0.28,0.417,4,3,-2,"""7-0""",,,
0.455,0.688,3,0.208,0.5,1,3,-1,"""0-1""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.609,0.278,4,0.126,0.688,5,1,3,"""3-0""",,,
0.223,0.2,1,0.877,0.889,1,2,0,"""1-1""",,,
1.0,0.35,4,0.064,0.679,6,2,0,"""1-1""",,,
0.336,0.778,2,0.08,0.222,1,2,0,"""1-1""",,,
0.12,0.45,4,0.069,0.1,9,3,-1,"""0-1""",,,
0.42,0.136,3,0.398,1.0,1,1,1,"""3-2""",,,
0.612,0.65,2,0.344,0.1,3,3,-2,"""1-3""",,,
0.455,0.688,3,1.0,0.231,1,3,-1,"""0-1""",,,
0.643,0.667,4,0.703,0.278,3,2,0,"""1-1""",,,
0.098,0.9,3,0.165,0.3,4,2,0,"""0-0""",,,
0.11,0.438,6,0.094,0.1,1,3,7,"""2-3""",,,
0.13,0.667,3,1.0,0.111,9,3,-2,"""0-2""",,,
0.764,0.5,0,0.566,0.15,3,2,0,"""1-1""",,,
0.661,0.9,3,0.051,0.071,1,1,3,"""3-0""",,,
0.374,0.611,4,1.0,0.15,3,1,1,"""1-1""",,,
0.342,0.167,6,0.875,0.563,7,3,1,"""2-1""",,,
0.054,0.591,2,0.12,0.389,0,1,2,"""2-0""",,,
0.61,0.125,0,0.609,0.313,6,3,-1,"""0-3""",,,
0.402,0.5,4,0.68,1.0,1,2,0,"""0-0""",,,
0.772,0.4,3,0.544,0.231,1,3,-1,"""0-1""",,,
0.363,0.75,1,0.462,0.15,7,2,0,"""1-1""",,,
0.362,0.167,3,0.108,0.8,9,1,1,"""2-1""",,,
0.055,0.313,7,0.123,0.5,6,3,-1,"""0-1""",,,
0.273,0.833,4,0.77,0.278,7,2,0,"""0-0""",,,
0.197,0.25,4,0.387,0.3,3,1,1,"""1-0""",,,
0.325,0.15,6,0.084,0.4,6,1,2,"""2-1""",,,
0.155,0.85,1,0.072,0.45,4,2,0,"""1-1""",,,
0.574,0.65,4,0.6,0.6,7,2,1,"""1-1""",,,
0.609,0.65,4,0.044,0.688,5,1,3,"""3-0""",,,
0.111,0.611,6,0.398,0.8,1,2,0,"""1-1""",,,
0.038,0.9,4,0.097,0.8,4,1,-1,"""3-1""",,,
0.772,0.4,3,0.908,0.75,1,3,-1,"""0-1""",,,
0.318,0.65,4,1.0,0.1,9,1,1,"""1-0""",,,
0.635,0.5,5,0.496,0.2,2,3,-2,"""0-2""",,,
0.099,0.5,4,0.213,0.833,9,3,1,"""4-1""",,,
0.278,0.65,3,0.562,0.429,4,1,1,"""1-0""",,,
0.17,0.05,7,0.203,0.611,3,3,-1,"""0-1""",,,
0.291,0.375,4,0.093,0.3,7,1,1,"""1-0""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.54,0.45,2,0.431,0.7,6,1,2,"""3-1""",,,
0.138,0.556,4,0.418,0.4,1,1,3,"""3-0""",,,
0.635,0.35,5,0.501,0.25,3,3,-2,"""0-2""",,,
0.065,0.55,3,0.282,0.167,7,2,3,"""1-1""",,,
0.466,0.625,6,0.093,0.65,6,2,0,"""1-1""",,,
1.0,0.1,9,0.132,0.55,3,2,4,"""5-1""",,,
0.184,0.417,0,1.0,0.042,6,3,-3,"""0-3""",,,
0.218,0.65,4,0.044,0.688,5,1,3,"""3-0""",,,
0.292,0.611,6,1.0,0.679,9,2,2,"""1-1""",,,
0.17,0.389,3,0.68,0.417,1,2,0,"""1-1""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.321,0.438,6,0.295,0.6,1,1,3,"""3-0""",,,
0.363,0.25,2,0.084,0.1,6,1,1,"""3-1""",,,
0.133,0.55,2,0.114,0.107,9,3,-1,"""2-0""",,,
0.199,0.2,7,0.401,0.5,9,2,0,"""1-1""",,,
0.478,0.25,2,0.875,0.8,9,3,1,"""2-1""",,,
0.597,0.5,6,0.092,0.154,1,1,1,"""1-1""",,,
0.099,0.417,6,1.0,0.1,3,2,0,"""1-1""",,,
0.321,0.1,9,0.132,0.5,3,1,4,"""1-0""",,,
1.0,0.5,6,0.853,0.833,3,2,0,"""1-1""",,,
0.661,0.25,3,0.203,0.3,9,1,1,"""1-0""",,,
0.117,0.375,5,0.252,0.25,2,3,-2,"""0-2""",,,
0.32,0.167,5,0.033,0.563,9,1,1,"""3-2""",,,
0.226,0.2,1,0.15,0.1,7,1,1,"""1-0""",,,
0.092,0.65,0,1.0,0.1,9,3,-4,"""0-1""",,,
0.098,0.773,4,0.066,0.889,1,2,0,"""1-1""",,,
0.983,0.111,9,0.326,0.667,7,1,1,"""5-0""",,,
0.983,0.111,9,0.059,0.667,7,1,5,"""5-0""",,,
0.509,0.389,4,0.202,0.6,9,2,0,"""1-1""",,,
0.156,0.2,1,0.211,0.85,2,1,1,"""1-0""",,,
0.478,0.773,2,0.498,0.083,0,2,0,"""1-1""",,,
0.226,0.3,6,0.092,0.5,6,1,1,"""2-1""",,,
0.109,0.45,6,0.401,0.708,7,3,-1,"""0-1""",,,
1.0,0.45,7,0.22,0.95,3,3,-1,"""0-1""",,,
0.08,0.85,6,0.281,0.9,1,2,0,"""1-1""",,,
0.229,0.136,4,0.366,0.6,6,2,0,"""0-0""",,,
0.321,0.438,6,0.051,0.667,1,1,3,"""3-0""",,,
0.555,0.438,4,0.072,0.6,9,1,2,"""4-2""",,,
0.444,0.167,1,0.207,0.45,2,1,1,"""1-0""",,,
0.211,0.611,4,0.348,0.45,3,2,0,"""1-1""",,,
1.0,0.45,4,0.269,0.6,1,3,-1,"""7-0""",,,
0.341,0.85,2,0.815,0.1,9,1,1,"""3-1""",,,
0.643,0.2,4,0.051,0.15,3,2,0,"""1-1""",,,
0.955,0.893,7,0.042,0.75,7,1,1,"""2-0""",,,
0.1,0.722,2,0.069,0.1,3,3,2,"""3-1""",,,
0.527,0.25,1,1.0,0.5,7,1,1,"""1-1""",,,
0.235,0.625,9,0.093,0.5,3,1,1,"""2-1""",,,
0.363,0.45,4,0.431,0.1,9,1,1,"""1-0""",,,
0.772,0.045,3,0.908,0.231,1,3,-1,"""0-1""",,,
0.34,0.35,2,0.731,0.4,9,3,-2,"""0-2""",,,
0.301,1.0,3,0.853,1.0,1,3,-1,"""0-1""",,,
0.123,0.85,3,0.522,0.455,3,3,-2,"""0-2""",,,
0.34,0.625,3,0.122,0.1,9,1,-2,"""1-3""",,,
0.49,0.85,1,0.344,0.708,4,3,-2,"""1-3""",,,
0.237,0.15,4,0.084,0.95,0,1,3,"""4-2""",,,
0.278,0.5,1,0.409,0.6,3,3,-2,"""0-2""",,,
0.49,0.077,6,0.505,1.0,3,2,0,"""1-1""",,,
0.584,0.182,4,0.179,0.7,0,1,3,"""2-0""",,,
0.1,0.6,5,1.0,0.5,6,1,1,"""1-0""",,,
0.13,0.85,4,0.431,0.4,3,3,-1,"""0-1""",,,
0.066,1.0,6,0.093,0.6,1,3,3,"""3-0""",,,
0.551,0.375,9,0.344,0.1,6,3,-2,"""1-3""",,,
0.092,0.05,9,0.084,0.875,3,3,-2,"""1-2""",,,
0.17,0.85,1,0.076,0.4,9,2,0,"""1-1""",,,
1.0,0.6,4,0.084,0.5,5,3,3,"""3-0""",,,
1.0,0.833,4,0.488,0.15,4,1,1,"""2-2""",,,
1.0,0.611,1,0.343,0.2,7,2,0,"""1-1""",,,
0.502,0.85,1,0.043,0.4,4,2,0,"""0-0""",,,
0.11,0.333,6,0.68,0.75,1,2,0,"""2-2""",,,
0.431,0.25,7,0.788,0.15,7,2,0,"""1-1""",,,
0.409,0.25,4,0.501,0.1,9,1,1,"""3-1""",,,
0.609,0.056,6,0.048,0.429,1,1,3,"""3-0""",,,
0.073,0.2,7,0.752,0.45,3,2,0,"""2-2""",,,
0.184,0.625,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.073,0.125,5,0.295,0.563,6,1,1,"""3-0""",,,
0.482,0.25,3,0.348,0.65,9,1,1,"""2-0""",,,
0.345,0.05,4,0.541,0.05,7,3,1,"""0-1""",,,
0.243,1.0,6,0.389,0.111,1,2,0,"""0-0""",,,
0.635,0.611,4,0.133,0.556,9,3,1,"""0-1""",,,
0.772,0.4,3,0.908,0.231,9,3,-1,"""0-1""",,,
0.518,0.563,4,0.418,0.071,9,3,-1,"""0-1""",,,
0.5,0.722,4,0.366,0.071,9,1,0,"""2-2""",,,
0.042,0.125,9,0.609,0.042,6,3,-3,"""0-3""",,,
0.739,0.65,2,0.661,0.25,9,3,-2,"""0-2""",,,
0.203,0.5,6,0.213,0.889,3,2,0,"""0-0""",,,
0.184,0.15,9,0.786,0.167,6,3,-3,"""0-3""",,,
0.409,0.909,4,0.703,0.6,7,2,0,"""1-1""",,,
0.156,0.417,0,0.562,0.042,9,3,-3,"""1-0""",,,
0.427,0.136,6,0.044,1.0,1,1,3,"""3-0""",,,
0.098,0.563,7,0.158,0.95,1,3,-1,"""0-1""",,,
0.5,0.077,3,0.348,0.6,4,2,0,"""1-0""",,,
0.374,0.25,4,0.498,0.15,2,2,0,"""1-1""",,,
1.0,0.5,7,0.084,0.107,3,3,-1,"""1-4""",,,
0.343,1.0,7,1.0,0.5,6,3,0,"""1-1""",,,
0.609,0.6,9,0.131,0.75,1,1,3,"""3-0""",,,
0.098,0.85,4,0.151,0.75,3,2,0,"""1-1""",,,
0.318,0.375,6,0.213,0.364,4,3,-1,"""1-2""",,,
0.412,0.5,1,0.075,0.6,3,2,0,"""2-2""",,,
0.34,0.556,7,0.051,0.5,7,1,-1,"""1-2""",,,
0.555,0.611,2,0.131,0.889,2,1,-2,"""3-1""",,,
0.499,0.15,6,0.125,0.5,6,1,1,"""2-1""",,,
0.5,0.15,4,0.349,0.95,0,1,3,"""4-2""",,,
0.226,0.95,1,0.6,0.05,9,2,1,"""1-0""",,,
0.509,0.611,4,0.558,0.125,3,2,0,"""2-2""",,,
0.138,0.25,4,0.229,0.5,3,3,-1,"""1-2""",,,
0.44,1.0,4,0.151,0.107,0,3,-1,"""0-1""",,,
1.0,0.625,1,0.248,0.5,6,3,-1,"""1-0""",,,
0.584,0.9,3,0.271,0.389,9,1,1,"""2-1""",,,
0.518,0.6,3,0.788,1.0,1,1,3,"""4-1""",,,
0.58,0.833,2,0.882,0.611,1,3,-1,"""2-3""",,,
0.596,0.5,3,0.522,0.45,7,3,1,"""0-1""",,,
0.5,0.05,9,0.853,0.364,6,3,-1,"""1-2""",,,
0.362,0.85,1,0.213,0.3,4,2,0,"""1-1""",,,
0.49,0.5,1,0.875,0.8,9,1,1,"""1-0""",,,
0.068,0.833,0,1.0,0.111,6,3,-3,"""1-4""",,,
0.345,0.45,4,0.219,1.0,6,1,1,"""2-1""",,,
0.42,0.55,6,0.77,0.889,1,2,0,"""1-1""",,,
0.159,0.75,4,0.123,0.75,7,1,1,"""7-0""",,,
0.807,0.722,1,0.849,0.5,2,2,0,"""1-1""",,,
0.444,0.708,4,1.0,0.1,7,3,-1,"""1-0""",,,
0.462,0.563,3,0.19,0.95,0,1,2,"""2-0""",,,
0.983,0.05,9,0.059,0.667,7,1,5,"""5-0""",,,
0.065,0.3,4,0.093,0.286,9,2,0,"""1-1""",,,
1.0,0.625,0,0.075,0.05,1,2,0,"""1-1""",,,
0.155,0.393,7,0.462,0.222,9,2,0,"""1-1""",,,
0.341,0.611,6,0.68,0.2,1,2,0,"""0-0""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.381,0.75,2,0.401,0.1,9,1,2,"""3-1""",,,
0.086,0.615,2,0.214,0.25,9,1,2,"""2-0""",,,
0.678,0.65,6,0.122,0.688,3,1,3,"""3-0""",,,
0.5,0.95,1,0.158,0.25,7,3,-2,"""0-2""",,,
0.5,0.2,2,0.114,0.8,2,1,1,"""1-0""",,,
0.343,0.077,6,0.165,0.45,1,2,0,"""0-0""",,,
0.545,0.222,6,0.807,1.0,6,1,1,"""2-1""",,,
0.184,0.278,6,0.505,0.563,4,3,-2,"""7-0""",,,
0.218,0.722,4,0.048,0.688,5,1,3,"""3-0""",,,
0.643,0.15,4,0.043,0.071,1,3,-2,"""1-2""",,,
0.867,0.625,3,0.703,0.083,9,1,1,"""1-0""",,,
1.0,0.063,4,0.097,0.3,7,1,1,"""1-0""",,,
0.123,0.045,4,0.989,0.1,7,3,-1,"""0-1""",,,
0.318,0.05,7,0.097,0.667,7,3,-1,"""1-2""",,,
0.596,0.214,7,0.853,0.071,1,3,-1,"""2-6""",,,
0.083,0.8,6,0.875,0.2,4,2,0,"""1-1""",,,
0.08,0.2,0,0.298,0.125,9,2,0,"""1-1""",,,
0.26,0.444,3,0.211,0.333,2,1,0,"""0-1""",,,
0.487,0.889,4,0.236,0.1,7,1,1,"""1-0""",,,
0.49,0.75,4,0.546,0.3,7,1,1,"""1-0""",,,
0.336,1.0,6,0.387,0.083,6,2,0,"""0-0""",,,
0.609,0.6,4,0.853,0.688,5,1,3,"""3-0""",,,
0.362,0.7,3,0.203,0.563,9,1,1,"""2-1""",,,
0.068,0.625,0,1.0,0.111,9,3,-1,"""0-1""",,,
0.5,0.2,4,0.535,0.35,7,2,0,"""2-2""",,,
0.226,0.5,4,0.546,0.8,9,3,-2,"""0-1""",,,
0.545,0.722,3,0.203,0.111,2,1,1,"""1-0""",,,
0.1,0.5,6,0.108,0.15,4,1,1,"""3-0""",,,
1.0,0.75,7,0.12,0.107,7,2,0,"""1-1""",,,
0.117,0.5,5,0.391,0.125,3,3,-2,"""0-2""",,,
0.678,0.444,3,0.223,0.679,3,2,0,"""1-1""",,,
0.5,0.25,4,0.205,0.35,3,2,0,"""1-1""",,,
0.409,0.179,6,0.132,0.889,6,2,0,"""1-1""",,,
1.0,0.9,4,0.063,0.4,6,1,2,"""1-1""",,,
0.223,0.136,3,0.093,0.7,2,1,1,"""2-1""",,,
0.032,0.438,6,0.387,1.0,9,2,0,"""0-0""",,,
0.266,0.95,5,1.0,0.1,6,3,-2,"""4-3""",,,
0.301,0.333,2,0.397,0.95,0,1,2,"""2-0""",,,
0.32,0.571,9,0.562,0.313,3,3,3,"""1-4""",,,
0.5,0.3,3,0.795,0.5,3,1,1,"""2-0""",,,
0.345,1.0,9,0.249,0.3,3,1,3,"""7-0""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.098,1.0,6,0.033,0.7,1,2,-2,"""4-2""",,,
0.035,1.0,2,1.0,0.05,7,1,1,"""1-0""",,,
0.155,0.2,4,0.125,0.25,9,2,0,"""1-1""",,,
0.203,0.15,6,0.163,0.2,3,2,0,"""0-0""",,,
0.258,0.25,4,0.12,0.563,6,1,2,"""2-0""",,,
0.499,0.6,6,0.398,0.071,1,1,3,"""3-0""",,,
0.185,0.15,2,0.269,0.75,4,1,2,"""3-0""",,,
0.243,0.5,6,0.275,0.167,2,3,-2,"""0-2""",,,
0.5,0.15,4,0.397,0.5,3,2,0,"""1-1""",,,
0.366,0.15,2,0.336,0.556,6,3,-3,"""3-1""",,,
0.359,0.563,4,0.094,0.4,3,1,2,"""1-2""",,,
0.045,0.375,4,0.462,0.125,9,3,-1,"""1-1""",,,
0.12,1.0,0,1.0,0.1,9,3,-1,"""0-1""",,,
0.211,0.95,3,0.17,0.05,7,2,1,"""1-1""",,,
0.301,0.35,4,0.385,0.409,1,1,2,"""3-1""",,,
0.348,0.85,4,0.163,0.45,3,3,-2,"""0-1""",,,
0.318,0.556,4,0.875,0.85,7,3,-1,"""1-2""",,,
0.292,0.7,0,0.397,0.688,1,2,0,"""1-1""",,,
0.374,0.9,4,0.165,0.722,1,2,0,"""1-1""",,,
0.5,0.2,4,0.703,0.591,9,2,0,"""1-1""",,,
0.258,0.778,3,0.114,0.1,7,1,0,"""1-1""",,,
0.046,0.893,1,0.205,0.7,1,2,0,"""1-1""",,,
0.867,0.222,0,0.563,0.8,2,1,1,"""2-1""",,,
0.204,0.25,1,0.412,0.15,4,1,1,"""2-1""",,,
0.635,0.6,2,0.418,0.75,1,1,-2,"""2-1""",,,
0.184,0.417,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.304,0.313,7,0.489,0.65,4,1,2,"""2-0""",,,
0.597,0.75,6,0.412,0.722,7,1,1,"""2-1""",,,
0.409,0.25,4,0.298,0.05,9,2,0,"""1-1""",,,
0.185,0.65,2,0.661,0.1,9,3,-2,"""0-2""",,,
0.265,0.833,0,1.0,0.292,9,3,1,"""0-4""",,,
1.0,0.25,4,0.111,0.75,7,2,0,"""2-2""",,,
0.487,0.375,4,0.123,0.1,4,3,-1,"""0-1""",,,
0.739,0.75,5,0.409,0.455,9,3,-2,"""1-3""",,,
0.123,0.636,5,0.252,0.25,2,3,-2,"""0-2""",,,
0.036,0.85,1,0.252,0.45,4,2,0,"""1-1""",,,
0.527,0.444,0,0.875,0.1,6,1,1,"""4-2""",,,
0.61,0.125,9,0.609,0.042,6,3,-3,"""0-3""",,,
0.068,0.625,0,1.0,0.0625,9,3,-4,"""1-4""",,,
0.381,0.444,3,0.236,0.409,6,2,0,"""0-0""",,,
0.54,0.25,1,0.326,0.4,7,1,1,"""4-2""",,,
0.466,0.35,0,0.249,0.8,4,2,0,"""1-1""",,,
0.343,0.1,4,0.223,0.107,7,2,0,"""2-2""",,,
0.487,0.45,7,0.786,0.0625,6,3,-1,"""0-1""",,,
0.237,0.15,0,0.084,0.95,6,1,3,"""4-2""",,,
0.17,0.667,3,0.275,0.75,1,3,-2,"""3-1""",,,
0.237,0.15,4,0.084,0.95,0,1,2,"""4-2""",,,
0.102,0.35,5,0.385,0.25,3,1,-2,"""1-3""",,,
0.265,0.063,6,0.114,0.444,1,1,1,"""2-1""",,,
0.185,0.8,0,1.0,0.111,9,3,1,"""1-0""",,,
0.32,0.227,6,0.412,0.556,2,1,1,"""2-1""",,,
0.265,0.591,4,0.229,0.563,2,1,1,"""1-0""",,,
0.55,0.167,4,0.522,0.708,9,3,-1,"""0-1""",,,
0.83,0.85,4,0.042,0.2,6,2,0,"""1-1""",,,
1.0,0.375,4,0.522,0.4,7,1,4,"""2-1""",,,
0.518,0.25,4,0.051,0.05,1,1,1,"""3-2""",,,
0.764,0.95,4,0.284,0.45,4,2,0,"""0-0""",,,
0.08,0.5,6,0.284,0.2,4,2,0,"""1-3""",,,
0.44,0.429,4,0.54,0.5,6,3,-1,"""0-1""",,,
0.208,1.0,3,1.0,0.0625,9,3,2,"""2-0""",,,
0.17,0.55,4,0.633,0.65,1,2,0,"""1-1""",,,
0.44,0.85,4,0.275,0.6,3,3,-2,"""1-3""",,,
0.173,0.15,6,0.877,0.889,1,2,-2,"""0-0""",,,
0.462,0.45,2,0.19,0.944,4,1,2,"""2-0""",,,
1.0,0.438,6,0.398,0.688,1,1,3,"""3-0""",,,
0.052,0.417,4,0.877,0.107,7,2,0,"""1-1""",,,
0.462,0.45,7,0.104,0.438,0,1,2,"""2-0""",,,
0.5,0.375,2,0.388,0.1,9,2,0,"""1-1""",,,
0.462,0.6,4,0.271,0.333,0,1,3,"""4-1""",,,
0.102,0.636,4,0.387,0.778,4,3,-2,"""1-3""",,,
0.265,0.625,4,0.048,0.1,3,3,-2,"""0-2""",,,
0.789,0.893,6,0.68,0.1,3,2,0,"""1-1""",,,
0.197,0.615,5,0.206,0.417,2,1,1,"""2-1""",,,
0.431,0.9,6,0.522,0.708,9,3,1,"""1-1""",,,
0.341,0.5,5,0.815,0.25,2,3,-2,"""0-2""",,,
0.11,0.5,4,0.223,0.15,0,1,1,"""1-1""",,,
0.158,0.222,3,0.326,0.5,4,1,1,"""2-1""",,,
0.265,0.9,7,0.519,1.0,9,1,1,"""2-1""",,,
0.278,0.111,7,0.22,0.75,5,1,3,"""3-0""",,,
0.17,0.611,4,0.435,0.6,1,2,0,"""1-1""",,,
0.249,0.15,4,0.19,0.7,3,1,-1,"""2-4""",,,
0.068,0.625,0,1.0,0.0625,6,3,-4,"""1-4""",,,
0.184,0.625,0,1.0,0.167,6,3,-3,"""0-3""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.052,0.3,0,0.398,0.6,1,2,0,"""0-0""",,,
0.26,0.8,6,0.205,0.1,9,3,7,"""2-6""",,,
0.359,0.909,3,1.0,0.1,9,3,-1,"""1-1""",,,
0.068,0.625,0,1.0,0.0625,9,3,-4,"""2-6""",,,
0.454,0.45,6,1.0,0.1,9,3,-4,"""0-2""",,,
0.185,0.25,2,0.254,0.25,3,1,2,"""2-0""",,,
0.229,0.75,4,0.752,0.889,4,2,0,"""1-1""",,,
0.073,0.571,6,0.475,0.6,1,2,1,"""1-0""",,,
0.142,0.778,6,0.08,0.6,9,2,0,"""2-2""",,,
0.086,0.563,1,0.223,0.95,9,1,-1,"""0-1""",,,
0.61,0.125,9,0.609,0.313,6,3,-3,"""0-3""",,,
0.366,0.563,0,0.349,0.438,5,1,2,"""2-0""",,,
0.955,0.9,6,0.223,0.5,7,2,0,"""2-2""",,,
0.626,0.05,2,0.989,0.708,3,3,-1,"""0-1""",,,
0.983,0.05,9,0.412,0.667,7,1,5,"""6-1""",,,
0.374,0.571,4,0.882,0.722,3,1,1,"""1-0""",,,
0.229,0.077,4,0.807,0.15,3,1,1,"""3-1""",,,
0.54,0.607,7,0.54,0.111,7,3,-1,"""0-1""",,,
0.237,0.15,4,0.063,0.75,1,3,-1,"""1-2""",,,
0.223,0.313,3,0.072,0.722,9,1,1,"""1-0""",,,
0.272,0.2,0,0.388,0.5,1,2,0,"""1-1""",,,
0.249,0.227,2,0.406,0.5,6,1,1,"""7-0""",,,
0.5,0.136,4,0.633,0.75,9,2,0,"""1-1""",,,
0.173,0.75,4,0.366,0.1,9,2,0,"""1-1""",,,
0.325,0.85,6,0.043,0.455,4,2,0,"""0-0""",,,
0.473,1.0,4,0.044,0.9,4,1,2,"""2-0""",,,
0.223,0.9,4,0.051,0.889,0,2,0,"""2-2""",,,
0.416,0.55,6,0.766,0.278,1,2,0,"""0-0""",,,
0.278,0.056,6,0.22,0.6,1,1,3,"""3-0""",,,
0.462,0.3,1,0.064,0.5,6,1,2,"""3-1""",,,
0.366,0.591,2,0.214,0.85,9,1,2,"""2-0""",,,
0.237,0.15,2,0.125,0.65,3,1,2,"""2-0""",,,
0.12,0.333,4,1.0,0.438,5,3,-1,"""0-1""",,,
